x,y,v_target
53.1393315062609,48.99451702654187,5.0
53.52836826949933,49.09053081397566,5.0
53.91690334093224,49.18746885026232,5.0
54.305176219656985,49.28538468812715,5.0
54.69336446134382,49.384311307374034,5.0
55.08135662066875,49.484203455736115,5.0
55.46907760444562,49.58502505237882,5.0
55.856524619637746,49.686755004081235,5.0
56.24379618566678,49.789399912380915,5.0
56.63085826837642,49.89292619769282,5.0
57.01764863976014,49.99729833199089,5.0
57.40414259619045,50.10248815579705,5.0
57.790427625429935,50.20850418185661,5.0
58.176545017822676,50.315335850837876,5.0
58.562356191912315,50.422930743324784,5.0
58.94788013206275,50.53128310295458,5.0
59.33315023367842,50.640391450329304,5.0
59.718270836831636,50.75027425511347,5.0
60.10327523408144,50.860923563782876,5.0
60.4880680728192,50.97229786183795,5.0
60.87258468425549,51.08437237642082,5.0
61.25678721729232,51.19713680655554,5.0
61.64071621290784,51.31060687706749,5.0
62.02448402440625,51.42481304014777,5.0
62.408097106774385,51.539746215536695,5.0
62.79149907522716,51.65538298624136,5.0
63.17467326662666,51.771714478507405,5.0
63.55762918259451,51.888741506209016,5.0
63.94038940639842,52.00646960617175,5.0
64.3229493563539,52.1248931855617,5.0
64.70529972432678,52.24401206888621,5.0
65.08741390403284,52.3638228992752,5.0
65.46930392812375,52.484337842393025,5.0
65.85098032807204,52.60556421029678,5.0
66.23242382160694,52.72750407208596,5.0
66.61361686211295,52.85016703475939,5.0
66.99455515822763,52.973568753188495,5.0
67.37524354234277,53.097727597091605,5.0
67.75570482057694,53.22266203927005,5.0
68.13589677154751,53.348372520170486,5.0
68.51578501345418,53.47486134312181,5.0
68.89531863325666,53.602130976007295,5.0
69.27454788363194,53.730208992490795,5.0
69.65351036447248,53.85911262234313,5.0
70.0322090088079,53.98883521506947,5.0
70.41061385687976,54.119362913854076,5.0
70.7887672173745,54.250698698022944,5.0
71.16667130034755,54.38282485982602,5.0
71.54433400750726,54.51572329968449,5.0
71.92177387735816,54.64937588735029,5.0
72.29898831748051,54.78375306276823,5.0
72.67597658815086,54.91883245635212,5.0
73.05275750435378,55.05459468629031,5.0
73.42931555346686,55.19100299682701,5.0
73.80563518912223,55.3280197029394,5.0
74.18173445138794,55.46562644121836,5.0
74.5576197666008,55.603796482243816,5.0
74.93329970096597,55.74251089710203,5.0
75.30877811125954,55.881750089597624,5.0
75.68406561416725,56.02150569027912,5.0
76.05916701831394,56.16176043160965,5.0
76.43408172904431,56.302500235149516,5.0
76.80881793967065,56.44370944732303,5.0
77.18338679987578,56.58538311535446,5.0
77.55779417300143,56.72751333734592,5.0
77.93203495185703,56.87010114157334,5.0
78.30610244678086,57.01314218814552,5.0
78.67998877806963,57.15663226877499,5.0
79.05369587700899,57.30056614970011,5.0
79.42722245100339,57.444941910106444,5.0
79.80057292068983,57.58975210836242,5.0
80.1737544924526,57.73500159066347,5.0
80.5467691528722,57.880686791925456,5.0
80.91962263958514,58.026800230172526,5.0
81.29232345757659,58.17332998220227,5.0
81.66487053766909,58.320267943633205,5.0
82.03725667395416,58.46759379699391,5.0
82.4094966184062,58.61530253893525,5.0
82.78159968172109,58.76338775795425,5.0
83.15356029066163,58.91183705060969,5.0
83.52537431665822,59.06063786384494,5.0
83.89704327083594,59.209786079607106,5.0
84.2685700121663,59.35927806758479,5.0
84.63996443212581,59.50911651286985,5.0
85.0112252278357,59.659303582406515,5.0
85.3823473005417,59.809841202753255,5.0
85.75332923003342,59.96072935425471,5.0
86.12417050336859,60.111963522835794,5.0
86.49487437844007,60.26353498103853,5.0
86.86544220469888,60.41543539019153,5.0
87.23587473205978,60.567651390251044,5.0
87.60618855632426,60.72018636929491,5.0
87.97637352617113,60.87303235884736,5.0
88.34642716081804,61.02618432933857,5.0
88.7163534601395,61.17964013303414,5.0
89.08614400618113,61.3333959242652,5.0
89.45580570296666,61.48744640440343,5.0
89.82535186219465,61.64180200491384,5.0
90.19477288915847,61.79646847509498,5.0
90.56405483737191,61.951451038448575,5.0
90.93319313299547,62.10675484068446,5.0
91.30218892561292,62.262382753050325,5.0
91.67104284907937,62.41833245549784,5.0
92.03975908954376,62.574607669843544,5.0
92.40833688578867,62.73120986180114,5.0
92.77678365490421,62.888142469577694,5.0
93.14509538079325,63.045405955461874,5.0
93.51326718867894,63.2029976730185,5.0
93.8812914727637,63.3609182679062,5.0
94.24917054220592,63.51917159459402,5.0
94.61690156149612,63.67776084349586,5.0
94.98448752131839,63.836690230999366,5.0
95.35193106180361,63.99596153444562,5.0
95.7192312678932,64.1555681074499,5.0
96.08638619305943,64.31550343898506,5.0
96.45339513431597,64.47575674496281,5.0
96.82026593501581,64.63632798284488,5.0
97.18700622106088,64.79722308115839,5.0
97.55361071275942,64.95844356713665,5.0
97.9200780308922,65.11998622650812,5.0
98.28640424905426,65.28184460648397,5.0
98.65258668770335,65.44400786915749,5.0
99.01862588034638,65.60647220477695,5.0
99.38452970927229,65.76924024982614,5.0
99.75029967222353,65.93231608633818,5.0
100.11593489124395,66.09570837875961,5.0
100.48144369981735,66.2594335212979,5.0
100.84680458964124,66.42350186737426,5.0
101.21199117586032,66.58792175990929,5.0
101.57700115701424,66.75270617668178,5.0
101.94182835139034,66.91786608339831,5.0
102.3064762955044,67.08340925001463,5.0
102.6709490188465,67.24934177238852,5.0
103.03524710043614,67.41566746694458,5.0
103.39937056070562,67.58238224286532,5.0
