x,y,v_target
7.7105956492319105,-21.330291342814913,5.0
7.654549815039974,-20.851106636824976,5.0
7.576254578025083,-20.389067397406407,5.0
7.4881618380002415,-19.951310865125627,5.0
7.399812508626344,-19.540925108348365,5.0
7.3154929578843735,-19.152219904025884,5.0
7.234262194792456,-18.771588055097506,5.0
7.1551216999562195,-18.386162932407608,5.0
7.079285343877824,-17.992049878928903,5.0
7.009505612959837,-17.59188164634878,5.0
6.948956587080269,-17.191949956809996,5.0
6.9002962697988295,-16.80090114123852,5.0
6.86442952666447,-16.422742550107372,5.0
6.84110324290215,-16.055143572668797,5.0
6.830167541838369,-15.693341888646035,5.0
6.832073917395825,-15.333644990251658,5.0
6.847558895409313,-14.976360458731362,5.0
6.877031259224275,-14.62365546398712,5.0
6.920414941140522,-14.277133782918328,5.0
6.975951216183975,-13.936665300866542,5.0
7.0423754630083994,-13.60036637958997,5.0
7.1191225533752664,-13.264962642183487,5.0
7.205730100968489,-12.928308942375944,5.0
7.302087876824327,-12.587604312318835,5.0
7.408477576757257,-12.2391344018911,5.0
7.525057572382421,-11.879526479703745,5.0
7.651347085298656,-11.506311163995667,5.0
7.785402691200114,-11.119128787253574,5.0
7.92312881591171,-10.720840298234343,5.0
8.059991738929249,-10.313017357291018,5.0
8.19116895131064,-9.896218324310725,5.0
8.3103602154801,-9.475098884728837,5.0
8.41125999175518,-9.058201833081473,5.0
8.489811823706217,-8.65531824829064,5.0
8.545428327284379,-8.273949152830298,5.0
8.58034041390937,-7.916267983120515,5.0
8.597680837035004,-7.579533628286956,5.0
8.600066749530084,-7.260554474919688,5.0
8.589416056158699,-6.9554329954488,5.0
8.566760425334547,-6.659424099776696,5.0
8.53177709882397,-6.365302643822349,5.0
8.482580419570112,-6.065931618216552,5.0
8.416414432035499,-5.757316757321866,5.0
8.330442600593619,-5.439157532052893,5.0
8.222168488535129,-5.113683783876632,5.0
8.089901958930994,-4.784782036979195,5.0
7.9329691667892455,-4.456975451035883,5.0
7.751990164815528,-4.1351182692264254,5.0
7.548560309655475,-3.8233868158148905,5.0
7.325206830124777,-3.525314870341202,5.0
7.083763442310597,-3.242177239272697,5.0
6.823802173685825,-2.9726688450631724,5.0
6.544758483714958,-2.716155996978242,5.0
6.248501831446515,-2.474306065679677,5.0
5.938479711222172,-2.2491577388056756,5.0
5.618518607903508,-2.0419317490855318,5.0
5.293543368691045,-1.853557056141363,5.0
4.96742167539719,-1.683554279606408,5.0
4.643236437814402,-1.5307109454319676,5.0
4.3226536721346385,-1.3931493001669155,5.0
4.003852276174914,-1.2679072139766745,5.0
3.680409247456837,-1.151119104759712,5.0
3.3485298833501846,-1.0406848085814935,5.0
3.013613885090535,-0.9369752087896112,5.0
2.6748363363509187,-0.8380011759826195,5.0
2.3308481527562366,-0.7415896800536252,5.0
1.9796594681788147,-0.6452402617118568,5.0
1.6184654240930372,-0.5458752541989255,5.0
1.2433392573238204,-0.4393782568310294,5.0
0.8486533609385762,-0.319676868610554,5.0
0.42586094129577656,-0.1766895680172244,5.0
-0.03545222662014178,0.007341565939223124,5.0
