x,y,v_target
-0.22874113517135009,1.337266793769205,9.133284917241431
-0.26607603634698196,1.3383506631112718,9.10990352243182
-0.32995427890289925,1.339952350518282,9.086461962530937
-0.3938262744461426,1.341146783342504,9.062959770683495
-0.45768856724524754,1.3419296025030742,9.039396473965134
-0.5215375146008,1.3422964922421396,9.01577159327138
-0.5853692921233665,1.3422431864393742,8.99208464320399
-0.6491798991838995,1.3417654748350878,8.968335131954587
-0.7129651645260405,1.3408592091472136,8.94452256118552
-0.7767207520291678,1.3395203090678747,8.920646425907858
-0.8406524387549765,1.3377374591561038,8.89670621435644
-0.9038067674617909,1.3355404702070408,8.872701407861891
-0.965866550298536,1.33296100945245,8.848631480719504
-1.0288137117567357,1.3299146344322625,8.824495900054922
-1.0928210671860874,1.3263606374579657,8.800294125686483
-1.1577736749216472,1.3222705594184712,8.776025609984162
-1.2223704268454645,1.317711479905172,8.751689797724994
-1.2861681123955695,1.3127260886241832,8.72728612594486
-1.3516285482886183,1.3071024529211996,8.70281402378653
-1.4171561184827235,1.3009436543046944,8.678272912343871
-1.4803979129656744,1.2944993616184561,8.653662204502048
-1.5427769259256165,1.2876672156633446,8.628981304773648
-1.6065091834033378,1.2801905924919408,8.604229609130558
-1.6719763069870104,1.2719681699603531,8.57940650483149
-1.7395800955912977,1.2628748717940885,8.554511370244986
-1.808045170208828,1.253018073648174,8.529543574667793
-1.8761382198846874,1.242555874377399,8.504502478138418
-1.9424297746808596,1.2317393254847517,8.47938743124575
-2.007357443558476,1.2205466765749375,8.454197774932537
-2.07112705053631,1.2089792884783157,8.42893284029361
-2.132833330239099,1.1972497394010377,8.403591948368625
-2.194732149905254,1.184953499584533,8.378174409929162
-2.2570985787918803,1.1720162462188501,8.352679525260008
-2.3205878054302236,1.1582646054252552,8.3271065839344
-2.383681609461634,1.1440043984441917,8.301454864583045
-2.4452245800460863,1.1295233714658255,8.275723634656693
-2.505722777912196,1.114740752026757,8.24991215018204
-2.5664952297691914,1.0993391205803213,8.224019655510748
-2.6282946422193025,1.0830940177215984,8.198045383061318
-2.689560662676948,1.0663959947850832,8.171988553053588
-2.7500941615726537,1.0493132693732397,8.14584837323558
-2.8105001043640723,1.0316812170221,8.119624038602442
-2.8723600438602093,1.0130007269914318,8.093314731107181
-2.9340675164952907,0.9937181158807363,8.066919619362919
-2.9939112668819954,0.974397600544826,8.040437858336338
-3.0520746837979056,0.9550402561069115,8.013868589032022
-3.1095070999676366,0.9353667636740263,7.987210938167337
-3.1663034577675555,0.9153605956976162,7.960464017837516
